Nx=12, Ny=96, Nz=96
dx=0.244949, dy=0.244949, dz=0.244949
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.065989 0.934012 15.572 -10.4694
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.144885 0.855125 9.33105 -11.9771
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.325634 0.674381 -2.55254 -13.0166
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.606849 0.39314 -12.4285 -6.01961
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.824484 0.175495 -13.0135 6.45461
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.925239 0.074751 -11.5117 14.0024
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.965804 0.034194 -11.2372 16.711
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.982996 0.017004 -11.6059 17.3739
0.990978 0.009023 -12.1323 17.3264
0.990978 0.009023 -12.1323 17.3264
0.990978 0.009023 -12.1323 17.3264
0.990978 0.009023 -12.1323 17.3264
0.990978 0.009023 -12.1323 17.3264
