Nx=12, Ny=96, Nz=96
dx=0.244949, dy=0.244949, dz=0.244949
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.034787 0.965213 17.8266 -10.0852
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.069922 0.930083 15.2519 -10.5503
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.156872 0.843142 8.39884 -12.183
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.353736 0.646276 -4.01904 -12.784
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
0.640521 0.35947 -12.9394 -4.49772
