Nx=12, Ny=96, Nz=96
dx=0.244949, dy=0.244949, dz=0.244949
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.038749 0.961254 17.5635 -10.112
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.078438 0.921586 14.5841 -10.7101
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.175702 0.824367 6.99937 -12.4594
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.386814 0.613237 -5.57203 -12.365
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.669539 0.330393 -13.226 -3.05576
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.856758 0.143175 -12.5758 8.82876
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.938255 0.061724 -11.3285 14.9667
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.971144 0.028855 -11.2761 16.9927
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.985389 0.014616 -11.7062 17.4172
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.992132 0.007872 -12.2421 17.2859
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.995491 0.004513 -12.758 16.9715
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997127 0.002876 -13.1853 16.6423
0.997779 0.002222 -13.4748 16.392
