Nx=12, Ny=96, Nz=96
dx=0.244949, dy=0.244949, dz=0.244949
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.028936 0.971063 18.2013 -10.062
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.056393 0.943608 16.2918 -10.3235
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.124104 0.875897 10.9286 -11.6228
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.285997 0.714 -0.355066 -13.1907
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.564125 0.435876 -11.6071 -7.75448
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.802924 0.197085 -13.2411 4.937
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.91749 0.082514 -11.6166 13.4338
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.963111 0.03689 -11.1967 16.5902
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.982005 0.017994 -11.5254 17.395
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.990589 0.009411 -12.0417 17.3937
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.994756 0.005243 -12.562 17.1234
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.996759 0.003241 -13.0022 16.8033
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997554 0.002446 -13.308 16.5452
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.997566 0.002434 -13.4528 16.4012
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.996909 0.003091 -13.4435 16.3711
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.995501 0.004499 -13.3088 16.4213
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.993187 0.006813 -13.0859 16.5054
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.989705 0.010295 -12.8039 16.5785
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.984665 0.015335 -12.5125 16.5674
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.977643 0.022356 -12.2629 16.3957
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.968283 0.031716 -12.0887 16.0083
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
0.9564 0.0436 -12.0048 15.379
