Nx=12, Ny=96, Nz=96
dx=0.244949, dy=0.244949, dz=0.244949
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.035465 0.964533 17.7794 -10.0932
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.071176 0.928818 15.1522 -10.5784
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.159237 0.840751 8.22346 -12.2244
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.357186 0.642806 -4.1789 -12.7507
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.642804 0.357202 -12.9574 -4.39088
0.844425 0.155578 -12.7581 7.90707
0.844425 0.155578 -12.7581 7.90707
