Nx=12, Ny=96, Nz=96
dx=0.244949, dy=0.244949, dz=0.244949
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.035644 0.964357 17.7803 -10.081
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.071889 0.928121 15.105 -10.5817
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.161445 0.838582 8.06142 -12.252
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.362129 0.637892 -4.41755 -12.6906
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.648159 0.351821 -13.0122 -4.12399
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.847301 0.152678 -12.7052 8.13213
0.934934 0.06506 -11.348 14.7479
0.934934 0.06506 -11.348 14.7479
